id,articleType,group_id
1596,Water Bottle,0268eb07e92debee24efc514956202a5c2caf1311e719d1fd33333032ab3494b
1598,Handbags,3e50b29b24ce7c301f3db4b0762220ff6c9ecbbbfd9b1f3896f06e4e7b86652e
1603,Sweatshirts,10ed996fc3377768e73300266d6f817b3c89178c62a4f9e30bf7bd57dca48a0c
1605,Track Pants,1f6e84f106037a2a526bdf4fa97ef596daf45c71aaa477ba4a5257721e37dc30
1607,Track Pants,1bdf1f0110d8063bc3ce2abc208de0f0a9df507c13a7ae01b148c33829366881
1610,Jackets,400d0bea67fd94c9650b00eef349d343489f3514a49792f4304d83c35b70448b
1612,Tshirts,e99af75d966dc98d83516d014926f11a2184a5ff8675b0022ea1fb67c73135f2
1613,Tshirts,ee6fdaa01f7b8c6ff06f82f35020426e1f79903657adfb5d2792711a5a6b1f4c
1614,Tshirts,45293d13d699c6332fb73ccd3a8823d52dd139f316f83c39974538c74a75c03f
1616,Tshirts,3ff6b73ab9c903b01d4624e1c84eb63cfa2a1adc485e23de01be2a20e106c43b
1617,Tshirts,c6816d69cb535edf18b439bb286953048d9601e9686a61e78290d8c64cf8eceb
1619,Shorts,c886564cdec15d726df7de3e5164e96c40d17df680fbaa66db297336d5eeb46b
1620,Shorts,41edcee03b8936a24d8823d8a25dcdb2c076b09c63dfa5e6f1ac5417d5cb0090
1621,Shorts,0e4ccbb38cbb2a62beab517d61cbe4059e00dda289bf20943fff9e06baddca66
1622,Jackets,79ac69b877ff6753cddee9807b4a973a3870d8da5ac426a5e2bb6042c99c309a
1623,Backpacks,723aed1c6a114d140722a7ed1503512101e0900bc4ecd9e232a9c78b27bfb175
1626,Footballs,6462de5aaaed2dae9af78a372351db5a6d12fad103a75e49369ed386935a15f6
1627,Footballs,a0b1107b9f96b4984a8294ce09f815274600aaeadb2417424d4e3f0381571e71
1628,Basketballs,2965422c61095912bbd1f17119dc65c01a5960871589c480f9e4d8d7bbf2d39f
1635,Casual Shoes,78f8e36a0e31471bf907d579d256b86cd839ccc0ac65da545715175b16b2d142
1637,Sports Shoes,d561008ad9c7bb37e94779de9813079e248b71cbfdc9e94f88202e4e562a754a
1638,Swimwear,22866f8835216be1d55a212e86bb3e23203ee2afb043a5180a1039d8039b4c70
1641,Sports Shoes,6a99b0a0aa759035891fde2ffff8d4b9ce981183092846341f2bfce40164bf40
1642,Sports Shoes,c67706552c561a09913b701a3b71b8a9e668bc01b3df518575eafb2ffc03ca75
1644,Tshirts,719e4137f3fdc73a6769d0082e57eb760f59bfddf1727730c308c0b3900a9e93
1645,Tshirts,7157ad9681170ff6988e90469f177dd15b887b22970d5499e0cb3e6a4a4367d2
1651,Tshirts,66c7cf1fe17fe32dacae53d22d89a36ddf20a2e27bb3b120ba4043a4af525294
1653,Sports Shoes,6a9bc0bcd182984d786b012df4299c171c838998275a1bb81f080bead3585f01
1656,Caps,6a7046507d18b229d81005f60def2d8191d99b72f5c3d3cae83afb930a125220
1657,Sports Shoes,2d19df13e1df8155854a02bcc9eda9c18c91edcf419b323b4668cc421b77500e
1668,Tshirts,427b8f1d40eb92e1ab03e79be2ca44a1a5082dcb317873d43842d198a842ea10
1671,Tshirts,4c9cbfcfa1dac59d570d8bd124dfd4602646d3a01b815f9aa2c6bb75d3533437
1689,Tshirts,3dc9254935e22475b0f00269800030065e158028d8273276b0f5b457d19ec57e
1697,Backpacks,c31e47b1266e7538433809b0ec1818b88a38c2dcbc40563a005c5edf71685e42
1727,Casual Shoes,1c94890670473982896ce1a7d1f47cf9ec3654e386625b12cdfdef86a2ebbf84
1731,Sports Shoes,f8b0288ba18dad750a482df56b0227d4bc2ffae0a17d1ccc4cfeff25300db467
1754,Tshirts,ca2fc9cc4ff800f5ef3b555317136e9e66248f156f76ac620b5cdf08dd558e89
1757,Tshirts,0d300df6284c569c1a9884b38859507e54a77d231fb7bcb98d843541a0e8eb20
1759,Tshirts,9a02efffadf446360c1f29f601f789e86a6ef62045123769037e9b4be6da7efe
1762,Tshirts,e54b13e7150bd10a45f1f00f4fb7bdd724c86b7c479c79484239f73115dfec3c
1763,Tshirts,abfc65c9d73fe5909c46cc5b7da97e99b42fe71a7f47f5bf049683e1ad77b7c4
1766,Tshirts,3ed6fc14c66dcbbbd0df679ee9021786f62f7d397208d27b5a6d4ef312023521
1782,Sports Shoes,6b50a76adfff00b521602fea15d21a1a0393852ca2f8f3f61e2764e7b4eb407c
1783,Sandals,69d4206551c6489c6cfbf100a665fc5c15a126820eebf7d32dc9ef7673d55827
1785,Sports Shoes,234ebcfb542b555a314f75c845b44d6a4ff752eff58e01e346d2bf6888b7831f
1787,Sports Shoes,d362b340e46cf191ee39a823997de0197b784c4f1e5a5d0c54d0ec5501fd2bf1
1788,Sports Shoes,98d58304c7c007c3cd183e4adefe1aee52b72ebe46b7c964df936b47c403cb2c
1790,Backpacks,ed5d489db5cd2f8e85c6d311d639dfa86d639ebddce1945d56e4d8056bf705d7
1791,Backpacks,ace5274787b4713850499eb4fd45bfd514ddc0fa20eff6a2b19e535a1fd09577
1792,Backpacks,dce653bf7ed210ed4ec26ec9c471575b71ca9191c0782f8ccb60a6f5a4a2b34a
1793,Backpacks,1cb2dc7451fd2b66a4589061c7c6b89b1e3c903200aea300c778e34cffa8a416
1794,Backpacks,576c807fa2233b8e1430baf82016f1c67ad8d262cf0e0a46ce136a1cd41ffd75
1795,Backpacks,d8e686b3af1f809881d23e9fb15874d1d5c445a3c45551623f2d803fecf9b636
1796,Tshirts,ef3b914f7c96f5c49be89b1ee93c581f30724fe25147c24f6a530bb9e2b26716
1798,Tshirts,b798809112a75df2036fdb2c7b6668c9f8efd38bb2c498b275eca798e68a0cc8
1799,Track Pants,4571e6c770cd78b868296fe82c86a541637113e286aacf8d6d31d6b24fc872c3
1801,Backpacks,64bc2716359221a8f6bce284d549d172d3558923b3b7a5950ab15525582e88eb
1803,Tshirts,316af39d039b6c43233985b9338f762121e7160878de4a0318099cbc3e3cb230
1804,Shorts,0551047b4742c7f32b5d22210cddedc34b44b9b09034246732f6ac085889d441
1805,Casual Shoes,7f2bb7a5106f72a34b128a392cc6170e82d401aa5bb2170eac12ef17133b79dc
1807,Tshirts,2adc4c2fb193ce0284b7fe6ced6a95c036f34aab9126f3c879487f48e8d7b6ad
1808,Water Bottle,16e8b276a84d9ae9f9b43dde06d0f10c3c90b044ae08f930d5dc9a13d5de0834
1811,Tshirts,e06cdd00e2cfe0ec87967d1da9785679dd54786334425f29a217dd3458860fc4
1812,Tshirts,18cffd7e4ad9e1c8226c27df7fd29bcd4ea53b1c3f071c7594e15dc60fa41b0e
1814,Tshirts,e4f4d39b645b446abb6cc85bada1c070fcc5064b52b27a72aba445a124cd17f8
1827,Sports Shoes,61ba2d87cfc4ff0920f4afe5156bde9a3f1f82877491df2cb4cfe947eef2ab67
1828,Sports Shoes,5f35587a7026102712d6b0c2904cea3f44be53f81fd31e893a111a28d4a4795a
1831,Sports Shoes,5ae1ad5b962bcca0828ad6ff58e0455bebe3817688f9c41380849ca4582e8c27
1832,Sports Shoes,c23952fa80a04869ff2abb10a56e6e04ddfe2fe341e2beef0c81b8f818fd5c34
1836,Sports Shoes,8077ea88e7893ee91549c911c15f9af77574f45d0bf668918468a9735799bc73
1841,Sports Shoes,36ee21ba83e80c0679fc174aaeed3be3ab6ce93d4580d53c72579ab3057c3f04
1844,Tshirts,c7df671fac4c30f57323b85d1753c0d0ffdfcc1809c3ef0844ead7e6f0f017b3
1848,Tshirts,b5667036088cd156d0cc0c73845c148b5a06860ba4f276faec60524a55b313c8
1852,Tshirts,d6852618dac03dbdc920fcc3c4082125a798080b0d870c7240e5a989d57858ab
1853,Tshirts,3d714494d27193a90938cd7f6601d493e3d7399623b6a8119e804967c2e5f531
1854,Tshirts,d6386a6f658c85db75475a2af7fcd4d6b47f732e1e6bff3bb60313d7c024ae2c
1855,Tshirts,a7de03e468d42d6638a02bd2f15772ebd6a021665b018454a2e27e204eb3c05f
1856,Tshirts,5c264230c038bc97f25c9ec92c8767a77b6f26b8db4c4b4651d7c8455123d3e5
1860,Tshirts,8a44c439080515f6f885813e858e0f0640933f189673af28b79f81dd32204e6a
1862,Tshirts,418606cfdb21620205588830fc0a771dc0635bf9fec84a55b511c47da2a032e2
1863,Tshirts,746cd9b3bfb7f7c8aa2726d212e0d0fbbae5cacb9e7ac92e2052b0256a3706d0
1866,Tshirts,31b90ee6a979d6fa56dc41a8c294dcf1988aa57cd7e5db4c4fdabd0a347f3a26
1867,Tshirts,3eb0646b375effe41c3310e0fe4033f2ce9d2ef54750021a651bfdbc40adec58
1868,Tshirts,87d24d56359184894896f7c2ae350e60e8526d3f1f57f86787427fa4e4b3a9f8
1870,Tshirts,58c3585a7f2fda0335fe4eeda31ced18fef87fd42f33a30d92ea2d2451c2d737
1872,Tshirts,11a2fb014f236e6c0c811e3c41662a7cf95e03e3867b799368ca1866b4130b61
1876,Tshirts,11507cb4576edc1d2f9aeeae63294c1fc6279b3e42e9837af21a18ce38c524c3
1880,Tshirts,6680dce525246d31f401aed50f9ca85f520e67a786d6cf97112496fd090ad059
1881,Tshirts,060309f62f25c65aebcff2ce1e8a4ea342f64c469b80642906ff98e64d3ebcaa
1882,Tshirts,5a42e30c112dee1685ebd58b791d97d89e16b68138ddd99f0a1e5640c6bf1c59
1883,Track Pants,ffd8160faa3c3dcb5c512761c333204186e8a82ce2f7533ae1e3a709ea4b8305
1884,Track Pants,e6fcd1616dacd9a7d4c26610fb2377061ae33d37f15a94f71d310f647857329c
1887,Tshirts,48c58de2cbbc4fd6fe253344dda7594d8e808e7bb4102db29a3d277e0eefcbe7
1888,Tshirts,0c6366ca7b0d0fb64be7c689504860b2a2dae71d9487cb248000fac754efcd6c
1889,Tshirts,618dfd5f46ac9377eb2ad61c84cd25b027c956d8bfb490e67dda87272927c59b
1891,Tshirts,38de0555ccfdfb3ae0c0e2804d8d620f8bbec87842e50b7a95f8e49405def259
1892,Sweatshirts,40bf46b0a9675d3a68050b9f6983a879ab4973bd055c3bd58e5c2769c115182e
1895,Sweatshirts,ae980cb44f83267f1e4b8334234f4b06fa9b67b1e67847997be875bef2db9f48
1897,Tshirts,85c52aa057a8831e9dda931f7f6adce96a02d771df76c7059dfe99854a34e689
1902,Tshirts,bfbc3238866f9e00a8c2a4b110f52d65492bea7f5aeb935fccc688fa233fbda4
1903,Tshirts,c47f2d7170451ca25798e04f24c50fd97c4e75118a4633ec5376aa0f50b472f2
1904,Tshirts,6286c549eac999c93382815aca3de61db85d5872b7281e57ad6ec760a7a382ec
1905,Tshirts,2085a3daf5b8a37cc5988126353ecf126873cb7c075cbb3b90ea379a9d89de7e
1906,Tshirts,6dacecb1d8578721cab5dbfae3dc3626dfceafe7849bb159f036245dc2c424c1
1907,Tshirts,23f28acd0260db31b5f663b76bb6a9843f1642762608609c6a43ec161de8cb1a
1909,Tshirts,4a54f195be2b9ea96336b4bea05fb9b644bd8d3d3f0141afa92532867e805f5b
1910,Tshirts,4aec5fb716c8e1bc8e37457ded465419438b69dcc75cfe7abe79aea45c8d077e
1911,Tshirts,19e8d2d32c431d57b4d02cb447720d54d762482be4c006311f9c9e2d2e293768
1915,Water Bottle,512fc532805468069289d98c790e317bab7fe69832a01aa513b8e25632c49771
1916,Sports Shoes,b98c64fbcbf0f68d06a2573109bcb5207bd6f7e3e5193b8e7506c837b735a205
1917,Casual Shoes,0f923137e9facba0dc877af85c57b3913f1315ccd07a450d802a5b4b9b38e918
1918,Backpacks,4ac95dd0b2e2eedc7b6623beb86e942334236017ca198959f618ad8d81e696d2
1920,Casual Shoes,8ce625b9624128a61ada1fa1a944972aa7933e55f843dd2a79ff8c9879aa4244
1922,Tshirts,a174495b013c6b3edc04876a28e13be8c9529e0c6dffd1c19e9164cedd504ac5
1923,Sports Shoes,8e67a27bc96972bf3160edfbed5928cb673d43d74626d67ea52760861e8eb839
1924,Tshirts,e6692873ca493d391d766c087906aa6351e5d4a646099b2864636116a421b1bc
1925,Backpacks,9d8042323ea46fe2f3e5cc47bb1b8936f94ddccb3a7eeea5ca94e273de04ad64
1926,Tshirts,7452017034fc15bf6a56c9313f21a088567d29255d3fb644deb67b2949965edd
1927,Backpacks,999c98c04c9ea6a40934b9f2c1a6c0302f9cb8156f456025b1f399a68523b5b3
1931,Tshirts,9b9f15e43c7af4700f769011ba461950e3299f48647431c2056d0fd47e9b7be5
1934,Backpacks,828da23ddb5258cee84c2235aa40f805f0108bd00bb9c4f7c640124aea4a46ea
1935,Backpacks,557f1e2db49cfba838e5c3f0f23ee0b73595e8d00a389f4f784951947e947e8a
1936,Backpacks,ecc850007f61596cd02a3d3c863fa9e7f70264fffbf5228a022f13f1fae348e0
1938,Tshirts,68ba4e8f6f547093260f7ac746ab62e8d09e9e06bd18a25bcb2a3126a92896e7
1939,Handbags,a5921d55002c018a29ad42b7f5b67fdb2bb472aa46238c85abcfc1c25c09854e
1941,Handbags,e92d60295ad8ca81597badcdde59385c6bbdcbf16b3d378e49116aebad7d9f8b
1943,Duffel Bag,797c83ef04ebb10b48ed47cd63bcc3141c583e72343f8e83cc9242544ac2c5dc
1945,Tshirts,b756c36b0300dc1b19fd305f07b8ed698a16c154de92743b3388ee967b125f08
1946,Tshirts,e3420d53be1570f08b88d350b4e0866fe1e1c8599b6d3927ded4fb7d5dfab7ea
1947,Tshirts,2da60f5b6fa98a8c09459f646601d166decd044d65d1317c086fb79cb0fbe1ab
1949,Tshirts,c07cc061e9f6b9eb6ed9a68ee582399de113a7beab95cda2c79a72c6d2ff5e21
1951,Sports Shoes,398e52d4ae0752fc8520ac6250c1722471c23a1e0ca723c355b1975a10550588
1962,Sports Shoes,9e10d60e48922ae3e1ad1e5d3966d561fb69e06a1fdd8ae60242f7bba16f3d6e
1964,Casual Shoes,b4472600e42b1d74688e5eecb6dfecd200f5eddbe776a802ee6e008608202af8
1966,Tshirts,b95bfcb62e567df71ba2fbe7a525b66dd491d860135e33b8b03697e5b25a31cc
1972,Tshirts,2a0b71a6ddccff5e6e7abbba0883ea0a57f3b5e27287b5ea3300815c0db2d142
1973,Tshirts,ba016aa1c5709e252eea8ad7d2d6e6e8594696b5e4a2bf748407119d91cefdfe
1976,Shorts,56deccdba8721a682c018e5a03cebd6fdbcbc98aa6a34df0b5b6a0baca39776b
1983,Tshirts,6d471daf2f7edc3bd735a6f4362ae3139261c2d5019ccfa0a74bbf9ff3d5d3a9
1985,Tshirts,0d6cfe3f2d4c665941212d9a0301b9811a4391f253e70f0887576a7b6d3763c4
1989,Tshirts,1afffb45d803b54868b5b0faa040da703bb77fc6351c629a5b63cd2058b0f6c9
1990,Tshirts,d1e5ad6f2ee71ba965f89a11612dd7fedc244fdd6be20a85cfc1757450340c48
1991,Tshirts,6ffee568caf7670aa0f3173d981e68800f8419222c6196ea959bb630abd95ea0
1992,Tshirts,058320898b744e01a2a7905a56b787bed905d901371a8a84b16e93645d911ff0
1993,Tshirts,495ee8f9e47efc2d7045da7269bbeda613db4fb78c337784c14ec2ed1fa9f402
1995,Tshirts,11152b3d7eb60d20a647143c6c30e18c5dda56eee384f5790f10d6b2d8c6c85f
1996,Tshirts,ef5c5f6df256f844c63b2910302e55baa6e8257f89f8be493b143235a012c586
1997,Shorts,1c8781d14f9200e179d7891d9523787a44dcbe723cc5f3572c771a9c840a2fa1
1999,Track Pants,780a82c0c71e75b6b6656f9a6605e9642beb2001c9b86b0e6e0c5cfad1c5dc86
2002,Tshirts,569695359ab404215bfdd622ec37dd2a7ffb156b148cbdd867e35f05545f43d5
2003,Tshirts,7f74e850c0798f23f528c0259639d66087d6d1c84d1eb0fcc1d08fe15b7dd5c2
2007,Tshirts,6b667bb1c1af9f3af371a2c1f99d7a2df85d28ba91e122f3d6caa4a4af12c844
2008,Tshirts,69f4d8c523a50756388ae02f5d4e74fd585367742ec5c36a2ba9a5a51ac927e4
2009,Tshirts,5c8425e7fa9d00697083253010038c5f30623c7e349a49dcb27c901ae02c7f82
2010,Tshirts,650865891b7ee76d5d89e16ad12d66f81efc589779f11d77d1bf87edc91db423
2012,Tshirts,8641148966884f2e973d03e05147cee7221cbee66b412ad27d8f4164abef49c7
2014,Tshirts,647cd93edca1f71115ac5e71ad506b7ef89d471e3f850fe1f0fac37a311faa5b
2015,Tshirts,f3676e02f69661688fd3d784720baa03d0848fcff20311925a004dc8e00f4b1d
2023,Tshirts,8c87cd0c4a0515a7ecbd9b814a26111d0e5b73d9723d07f9af641aadd900dbbe
2025,Tshirts,37d240df93cac09b106096ed009f1741e7fb80c8a90cb63ae9b5eab72442d4af
2027,Tshirts,09273bce1f4634f4fcfa32af51f9dcd6aa1b1eebbe6f9ab837b0eed4529f95b2
2029,Tshirts,283b58f65df6654e0b432037d97b242af0d19aa072ba19621b2b7c02e4bf8f47
2033,Tshirts,fcb3722f714747d1348c856597e266e5677469e346cfbfe9ab1900f07fa9774a
2034,Tshirts,773aa6074559ae5221999f3dde83debe6e8ce2f86a0bb7e3b0f9353ad2a55148
2035,Tshirts,f5e72d23cf2d8ce24b5344370014b3585983a0bb97b850fecbaa84ae339649b2
2036,Tshirts,c338603a6995a4d69e3592395b4f6c2175bead24b02c93fc04e0d3a9e90b0fd7
2038,Tshirts,49e300a682c9c4c4c303a806730614d3fbacc84e16cf62a56cbe54c3b457639b
2039,Tshirts,4a19dc306637c42eb29a42141b90d2a17ec45c83e448374a4336f988c88dac30
2041,Tshirts,66d0d5db5fe1edaea5b1a0e6d7732ffb280a6a207bb4bcedd7ceb2bbaec05f3a
2042,Tshirts,3bce4fcdfe27f3016ff778fa68a7105197888fecb8fc1251c14d53129aee76c5
2044,Tshirts,6b64d50ce869ead5a762fff681df6006596308c409f8e6c1488609dedf2e525c
2045,Tshirts,5672879374b025667530d8dfe74fa96d527cc5d60b277bac524e3ee0e4029817
2046,Tshirts,1bae5e637776485c3b510f9777c682132c929243a04bd58c48935469b7742a90
2049,Tshirts,f33ae3d1a48bd2b1686ac0a75e13f83e51702e006028e48399cc70efd1f01d56
2050,Shirts,38697c1e265621f191ab1ba546a36e437b10fe5fbb4cb149b65f3fbd801e5f16
2051,Tshirts,b96ea7173402fc78f173028356149a0d181bdca0179549268f70372d5e722d28
2053,Tshirts,f855311573a8a425c8d05858b69dfc6d3917f777d90aabd0f9a6cbb2f85b17d8
2054,Tshirts,cba27328484a07de3a3500e24e823b2570c11eca9a590e2dd54c0af3b31073eb
2055,Tshirts,efdad3e0c593d04634df5352d709394798b48028d5fc4775b6c60e61a5923a5d
2057,Tshirts,dbd71513ac7677a6afc987b4ece1fab159efbb19c177770f2a889ee52556b20a
2059,Tshirts,1cf0342a46931986bd313fb992584135064dc3dcce2acdb6238372dcdd28684a
2061,Tshirts,9150fe6fe3231b28139c8debfc18dd704ac3e48b88e2dc07650e66dd87e9a887
2065,Tshirts,108bae63de98c8db5f83e3229e0143249dbad25bf8bded2bee88cc2cbaa1653f
2089,Tshirts,73dbca1c7ec217abb1e0631fe2710fc17b35c5ba06daf8141bf71436d5cea553
2090,Tshirts,cbd575c3386b3bb376ef8ec811bc25e9d71545db7f8abde15d8c0f6a36867ced
2092,Tshirts,6692f431f32d5be1fa4c57237a569a28c8cc3c4ef90fce13ad722a6626db1bb4
2093,Shirts,2052c8bb1125404ca1215aac8441981287c2204fc4557524f93a23aab5240066
2095,Shirts,3c99105817c7d976c19cfa08f09a8381b8758eb1b85a4e90e602e406e0b688cb
2097,Shirts,05ac0447a98bf17affeaf705cb6e3f2e36e444e07fb5e9f3981fa588a3bd4cb3
2098,Shirts,5c18894fbbd1475bc84c825ad400967dea910ee643dc44dc6d603710a2e6c5f1
2099,Shirts,d9054eb8711bd2d2bec897950d89455b84228b9560858e20be234dcdf608d136
2100,Shirts,54874c0b1df36ccc48b06adca58857f993d2fe8315a1dac055e50d6a67cce9ff
2101,Shirts,a179f868a76cee4433f12be5cf1482bd225d75d36ab19e22f3feccff41d08ce9
2106,Shorts,5c274f514f9986603f99ed61e8dbeaf44d2a4a5ef4645cc63b445012c2f70fc4
2107,Shorts,41720b001c83291a115be6f692edac9cc3f035efaaa62701bd54af15b626b437
2109,Track Pants,fbf5caddc3e54da1502b5ca016b46ca7a60083b803f1db59f95357373e5e4702
2110,Track Pants,9066a1a6a6e9e4f4859d26fa20daccdad88a137c4cece43861854e204e06d0c8
2111,Track Pants,7866d31687db5b7e96c8a0d9db9f43946346fa70a00f87d50aa23156e4951f2d
2112,Track Pants,a288e0eacfb226990f1c197527ac6db5ac56a3e0e3edb209c9d6dead4d66009f
2116,Track Pants,bc44fe917b247a41f5846a8b8c7d2e02fba7e06ff532a11dd940f371fba90a84
2117,Shorts,fe7257e1323da1a0e2620a8048bd661d8fe22b66ed264963c917be353844829d
2118,Track Pants,243edf6b295d62e3d0b1a0aaf571c84ff4e5ac26d4e8ef32f51ffe0b05096040
2119,Shirts,3297be588f75453f7df639b39cdeb9c993d6dcb05d3797186b3e4a978e21817f
2120,Tops,b17ddce49bb8b47c66f1fb642b1a2167991b842d9d001fff1f2e26bba2071f12
2121,Shirts,20c9db5807427e9d1b9704c33594d4a139f2f685bb5149f34caa65dc3d487d45
2122,Tops,b0025b9a86b48c100e760e71cca5e1a9605de32500b34da373b90d523e6ae370
2123,Tops,6a5b14d8c978d45506562865a004ba1cba312219930e42057f7d3da5a3172886
2124,Tshirts,a9774e2678e5dbe3e77ea8419d3de0c1cfc66f6f5ca5e126850ed2e7258fa5f1
2125,Shirts,aaf047dfdda2db635ea85ea08416375cd758ddd248e72d9800b510b883f634d6
2126,Shirts,96bb3aab0138001e7c8b6ffdc302dad72ab685f1bd27c4623acb11e3d484e6d6
2129,Shirts,5cd9df7d886bce0b5065363d6b40dfe8bc03da36fce71f468ce39e2623e00d6a
2131,Shirts,ef45998edf8adc574a81c28256648e42564b320d52f629577d4f8d10c7ff5f39
2132,Shirts,586de7d3639386a7d1bf750f3186b61789d71a172b563e2bd22535375b0ec28a
2134,Shirts,b8751441360d96bb69a1c6f6ab66f5e3d6657dd1c368c37a699df7bad3c01691
2135,Shirts,2965ab78d9e001f830c81030a88f4bd5ca25e9b9ea972bec138a6ccc3557cb05
2136,Shirts,d3ee95df323327a9ca4258c40a577184016fe838f76dc7872ff8495edaed1584
2137,Shirts,73b0ac9d2e2586ff898af1ab4053a7382438d991900db62c7a1c39841c81d319
2139,Tshirts,2d31e02ca62cd44263cbd7d355c72ca191593f9515d5599d0cc04077637bf606
2140,Tshirts,8ecf7ddf4894153a274a8c31983e6284c27af67607eb796a410d35f1ceb1de85
2143,Tshirts,00f256cb0e1b7829b929847fa9c879282a258ce7896da633960acd5db6ef2739
2145,Tshirts,a2b794a8290df092c58b0268cb3aadd35c4906e855c246b0baa8623f9363c28f
2147,Tshirts,3482b63468f6f046a450f436671ce90832a76fb785df4ae379040a0ea446fcf6
2149,Tshirts,582fe4b15ac6389f2f3ca7c672d5fadd0787ded99289d686b2a368689d296fb6
2150,Tshirts,8b0504a2a7bc01e059cb14f6176a09d25c09fa547feeeda742dff69a6823e014
2151,Tshirts,193b113e6bc19ae9d7f2a53b687b2c27bafca245105b1dbeefaf187002e17524
2154,Tshirts,371c2d6f2e4109e6fb2c590b4bbd821bf41b8922064e2ddef3c662c8110c61e7
2156,Tshirts,3cb46f2e8f676b82e3912e46c106d6fead18730106b68c3947335b9dba6581b0
2158,Tshirts,3b675d80266b9072594a72fee4dc372145dafc48288bbe18f6ea87f751452c23
2160,Tshirts,5efa1b0151c742bda9230d21a6708a7aa7f0c20fac770bbab19f45aa5088dde5
2161,Tshirts,1a3b3a595a3624020e867ef873d09237ea75a5f0e620a83f9eae4424f06f2cd2
